text,label
개냥이 어디에 없을까?,1
키키 오 1억 자본금은 어디서...?,1
형은 여행 가면 펜션 호텔 어디서 묵는 편이야?,1
맞아 맞아. 어디에서 칠 수 있는지 한번 알아보자.,1
알바 구할때 어디 통해서 찾아봐?,1
난 그냥 공연 관련 일 많이 하고 있지 키키 어디든 각자 본인 분야에서 경험이랑 일 많이 해보는 게 중요하지 않을까 키키,1
카더라 말 만들었지 진짜 어디서 한다는 건 못 본 듯 키키 요즘엔 취업 해도 집 살라면 투잡으로 알바 해야 할 판이야 ㅠㅠ,1
오 시티뷰도 어디야 그게 키키 맥주 한잔 딱 먹기 좋겠다 키키,1
"우하하 어디로 떠나야되노,",1
어디 넘어져서 다친거니 아니면 원래 발목이 안좋은거니,1
오 어디 어디 다녀 온거야?,1
어디 다녀왔어?,1
어디어디 다녀왔어?,1
어디 놀러 갈 때 기분 내기는 괜찮을 듯!,1
오오 키키 어디 꺼 사 먹었는데?,1
매형은 또 어디 가고 싶어요?,1
아님 완전 추운데 거기 어디지 하하,1
형은 어디로 여행 가고 싶어?,1
"헐, 고등래퍼도 어디까지봤드라,",1
김연아 선수의 어디가 좋아?,1
**님은 에어랩 어디서 사셨어요?,1
어디 쇼핑몰 있어 추천해줘봐,1
닭발 어디가 제일 맛있어?,1
걔는 어디 갔을까 하하 잘 지낼까,1
어머 어디 예약안했어?,1
헐 양궁을 어디에서?,1
거긴 어디있는거야?,1
어디 아프다 생각할듯 키키,1
너 이번에 하려고? 어디서?,1
거긴 또 어디야? 새로 생겼어?,1
그래도 어디야 요즘은 안 하는 사람들도 많더라,1
아니 어떻게 된거야? 어디서?!,1
경찰서가거나 어디 가니까 바로해주더라고,1
그러게 하하 어디 갈 수 있다는 게 얼마나 좋노,1
그래서 어디 알아본 곳 있어?,1
그러면 그냥 어디 문열어서 내보내자.,1
어디선가 김치맛 주스 광고 본 기억이 나 키키,1
어디서 해봤어?,1
우리 둘 중 하나를 어디서 주워온 거 아니지?,1
그럼 구매 정보는 어디서 얻는 거니? 인터넷이니?,1
원래 학교 다닐 때는 진학 어디로 하려고 했었어? ㅋ,1
봄하고 가을 어디 갔냐고...,1
그래도 실패하면 지인한테 물어봐서 어디가 좋은지 추천해 줄게.,1
이번엔 어디로 여행 가니?,1
키키 그거 인정해. 그냥 여행만 가면 어디든 좋을 듯,1
날씨도 시원해서 어디든 가고 싶어 키키,1
어디 구경하고 왔어?,1
그래서 병원 가서 어디가 아프다고 하기 되게 뻘쭘한 상황 안 있나... 키키,1
여행지는 어디를 선호하는 편?,1
오 동남아 어디 가봤어 키키,1
키키 베트남 말고는 어디 가봤어,1
수학 여행은 어디 갔어?,1
너는 어디로 신혼 여행 가보고싶어?,1
그러면 어디 쪽으로 갈려고?,1
어디로 가야 할까 단풍놀이 ㅋ,1
어어 어디 갈 건데,1
어디서 연재하는 건데?,1
어디로 이사간대?,1
어디에서 볼 수 있어?,1
돌고래 어디 가서 보기도 힘들다고 하던데 ㅠㅠ 거기서는 학살을 하고 있었구나...,1
어디로 드라이브 갈까? 키키,1
여행? 좋지~ 어디? 가고 싶은 곳 있어?,1
그래? 넌 어디다 투표했는데?,1
근데 헝콩인가 어디 개봉했는데 본사람이 완전 강추란다,1
어디로 가기로 했어?,1
어디서 주워 들은 것도 있지만 내가 마시멜로우를 좋아해서,1
"키키 그래 자전거는 잘없지, 그건어디서사야되노",1
명절에 어디 여행 안가시나요?,1
강원도 어디 가고 싶으세요?,1
또 어디들 일해봤어? 어디가 젤 좋았어?,1
**는 군대 있을때 어디에 돈 제일 많이 씀?,1
너도 어디 기부할 거라며 키키,1
어디서 그런 말이 나온 거지,1
영어는 어디든지 쓸모가 있지,1
그래도 앞으로 어디까지 더 갈지 궁금하기도 해.,1
어디서? 뭘? 키키,1
글램핑은 어디로 갔었어? 키키,1
그래도 원판이 어디 가나 ㅎ 난 애초에 외모로 승부를 본 적도 없고 볼 생각도 못해봤는데 ㅋ,1
어디 편찮으신 거야?,1
그래라. 어디든 조금 이상하다  싶으면 바로바로 병원에 가서 진료받고 치료하는게 고생을 안하니까~~.,1
당연하지 마스크 안 쓰면 어디 못 돌아 다녀,1
그런다면야 뭐... 그럼 씻는 건 어디서...?,1
키키 지금 어디까지 봤어? 키키,1
군대는 어디 나오셨어요?,1
오징어 게임 보는 내내 어디서 봤다고 생각했었는데 도전 수퍼모델 코리아에 나온 사람이었어.,1
"스튜어디스도 일자리잃고,",1
키키 어디든 가까운데로 잠시라도 여행을 떠닙시다~,1
좋아 또 어디 갈까,1
주로 어디로 가는데?,1
출시돼도 동네 마트에는 빨리 안들어오던데 어디서 파는지 알아?,1
둘 중에 어디가 더 좋아,1
너한테 더 맞는 도시는 어디야?,1
어디 돌아다닐 필요없이 푹 쉬기 좋겠어,1
어디 연줄이 있었나,1
친구는 어디로 여행 가쟤?,1
그건 몰랐네유? 어디 어디 가봤어,1
미국 여행에서 최고는 어디였습니꺼,1
요즘 여행 어디로 가고 싶어?,1
국내 여행 어디 가고 싶어?,1
키키 그럼 아이는 어디서 데리고 올 건데?...,1
대장동이 어디에 있는 건데?,1
밥 먹으러 어디로 갈까,1
진짜 지하철이 있어서 어디든 갈 수 있는 것 같아.,1
그래서 우리 어디 가는데?,1
어디 카페서 산거야?,1
부산 어디로 가는 거에요?,1
헐 강아지 미용이면 어디서 해?,1
어디가 귀여워 도대체,1
의무 보는 애가 다른 팀 어디로 지원을 가?,1
근데 회식을 어디서 하냐?,1
코로나 때문에 어디 가기도 좀 그럴 꺼 같은데,1
근데 어디 지역이나 다 비슷해...,1
오 드라이브 좋지 키키 근데 곰소가 어디야?,1
그 정도야? 키키 뭐 이번에 예쁜 카페 어디로 다녀왔는데? 추천해줘 봐 키키,1
그러게 어디에서 할 수 있지?,1
어디서 출발하는거야?,1
응 그래도 내 집이 있다는 게 어디냐,1
그동안 공부하느라 바빠서 어디 못 갔어.,1
회사나 군대나 어디 하나 안 힘든 게 없을 것 같아,1
강원도 어디 놀러 가고 싶어?,1
코로나 끝나면 어디 가고 싶은고 있어?,1
미국 어디 가고 싶은데?,1
오 친척이 어디사는거야?,1
어디서 내기 게임을 하는 거야?,1
나 지금 어디게? 아! 너무 좋다,1
** 어디 가는데 ㅠㅠ,1
언니 가을에 어디 놀러 안 가?,1
오 휴가 어디로 가는데?,1
음 그럼 숙소는 어디로 가는데?,1
*은 군대 어디 다녀옴?,1
유럽 어디 여행 가셔?,1
어디 어디?,1
막 어디 샘터에 제를 지내라 돼지 머리를 어디에 모르게 묻어라 **이 쉴 땅을 사서 집을 만들어라 1년에 50억씩 받겠다 4년 간 하여간 더 많아,1
그럼 너희는 해외여행 중에 어디가 제일 좋았어?,1
미국 어디서 시행되는 건가?,1
어디까지 가봤어?,1
그래 간단하게 가는거면 나도 괜찮아. 어디로 갈까?,1
어디 좋아하는 바닷가있어?,1
아 ? 어디서 보는데?,1
근데 택시타고 어디까지가?,1
어. 어디 여행이라도 갈까?,1
오 키키 그건 어디서 팔아?,1
어디로 가?,1
헐 키키 그 사무실은 어디에 있는 건데?,1
오호 어디에서 봤었는데?,1
비엔나 어디에 있는데?,1
차 어디에 주차했어요?,1
인터넷 어디요?,1
오~ 그렇구나 키키 탈영하면 옷은 어디서 갈아입지?,1
요즘 여행이 땡기는데 어디로 가 볼까,1
신랑들 군대 어디 나왔어?,1
요새 여행 가기가 힘드네 어디 가고 싶은 곳 있어? 키키,1
또 어디로 쏜거야?,1
하하 오호 어디 위치에 있는거?,1
어디서 예매 할 거야?,1
볼링은 막 어디서 배울 수가 없지,1
안갔어 키키  일본 어디가 좋았어?,1
옷이 다 어디에 있는지도 몰라서,1
너희 어머님 어디 안좋으셔?,1
"뭐야, 어디 아프셔? 괜찮으신거야?",1
"갑니다, 언제 어디로 갈까요",1
어디에서 살 건데?,1
원래 어디 가려고 했었는데?,1
근데 섬나라 어디 가려고 했었음?,1
그 사람은 그런 걸 어디서 배웠대?,1
다행히 돌아다닐 때는 비 안 오고 어디 밥 먹으러 들어가면 비 오고 밤이랑 새벽에 오고 그래서 큰 무리는 없었어요,1
허영끼 키키 그런 말은 또 어디서 배웠어,1
그런게 어디있노 하하,1
아 어디서?,1
이번에 부산에서 방문한 횟집은 어디였어?,1
어디서 하는데 !,1
아시아 태평양에서 가장 큰 원시림이 어디일까요?,1
어디인가요? 궁금하네요.,1
거기가 어디죠? 알려주세요,1
어디서 만드는 거야? 그거?,1
부대가 어디였는데?,1
이탈리아 어디 어디 가고 싶은데요?,1
어디라기 보단 재단사 장인들이 있는 곳으로?,1
거긴 어디죠?,1
어디서 사려고 해?,1
어디로 가는게 좋은데?,1
알바 어디서 알아봐야하지?,1
어디로 다니는거 같아?,1
가을은 어디로 갔니 키키,1
너 어디카드로 신청했어?,1
응 어디서 확인하는지 모르겟네,1
햄버거 먹으려는데 어디 햄버거 먹을까?,1
응! 술의 신이 디오니소스라잖아. 근데 어디서 어떻게 발견된 거지?,1
엄마는 신혼여행 어디로 갔었어?,1
응 완전 시내인데 그래도 어디 가려면 다 멀더라,1
마자마자 개멀다 어디 갈라면 키키,1
그래서 어디 갈 엄두가 안 남 키키,1
오 엄마 루틴이라는 말 어디서 배웠어?,1
키키 어디로 이사 간대?,1
아 헐 어디루 이사 감,1
쉬운데 정성이 담긴 게 어디 있어 세상에.,1
오 어디로 ?,1
오빠 비숑은 어디서 데려 온거야?,1
다들 감기 걸렸을 때 병원 어디로 가?,1
나는 어디로 가야 할지 몰라서 네이버 검색 맨날 했었는데 키키,1
어디 쪽으로 일하고 싶은데?,1
어디로 가,1
키키 고마워 어디선가 왕이 되다니 좋은데,1
구내식당 아닌게 어디야...감사히 먹자,1
키키 우리 집이요? 아님 어디? 키키,1
겨울여행을 가면 어디가 좋을까요?,1
엥 어디서 편의점 알바 하심?,1
내가 어디서 치킨 쿠폰이 생겼는데 엄마가 시켜도 주지말래 다시 다욧시작이라고,1
아 그거 얼핏 어디서 본 거 같아,1
어디거요?,1
갈수록이야 진짜... 내 자리는 어디에 ㅜㅜ,1
요즘 뭐 어디 아픈데 없제?,1
어디까지봄? 키키,1
녹음실이 어디에 있는데,1
에? 어디서? 인터넷?,1
어디 숨어있지않을까?,1
오랜만에 친구들 보는데 홍대 쪽에 맛집 어디로 가지?,1
섬 나라 많은데 어디,1
소독차 지나간 것처럼 주위가 아예 안 보일정도로 뿌옇게 돼서 친구 어디있는지 한참 찾았어 키키,1
동생 학원 다녀야 하는데 어디가 좋지,1
청암학원은 어디에 위치한 거야?,1
어디 다니지,1
어디가 안좋은거야?,1
응 맞아 그리고 어디를 가야 될 지도 모르겠어 ㅠㅠ,1
왜! 어디 아프시나!,1
그냥 어떤 사람인지 충분히 알고 만나는 거지 키키 뭐 눈 맞으면 결국 바로 어디론가 사라지겠지만,1
그니까 블핑 다른 애들도 다 어디 모델임,1
무한 도전을 잇는 예능 어디 없나 ㅜ,1
사랑에 나이가 어디 있습니까... 가능이지,1
헐 마싯겠다 어디 갈 거야,1
길이 어디까지 오는데?,1
공유 킥보드들 다 어디 갔냐...,1
매장이 어디 있는지 아세요?,1
오~ 완전 귀요미다! 어디서 했어?,1
어디 팀 좋아했습니까? 키키,1
키키 오 엘쥐는 어디인가요?,1
어디 지역인가요?,1
유럽 쪽은 어디가 좋아?,1
어디?,1
헐... 어디에서? 추석이라서 고향 가다가?,1
어디로 가려고?,1
아니 그러니까 어디 갈 생각인데?,1
말도 안 통하는데 어디를 갈라고,1
키키 차 타고 움직이면 어디 한번 가기 힘들 거 같애 ㅠㅠ,1
어디에 좋은 거야 버섯 추출물이?,1
그래도 성별이 다른 게 어디야~,1
어디 아픈 덴 없지?,1
맞어 근디 어디 나갈 일이 없응께,1
우리 집 유전자 어디 가나요 키키,1
언니 우리 그때 일본 여행갔을때 거기 어디지?,1
거기가 어딘데 어디? 나고야? 오사카?,1
오사카를 너랑 갔었나? 어디더라? 기억이 날랑말랑하네,1
어디 목구멍 말하는 건가?,1
너는 학습지 어디 거 배웠어? 키키,1
제니 어디가 좋아,1
어 그거 저기 서랍 어디에 있을텐데,1
그래도 그게 어디냐,1
신혼여행은 어디로 갔었지?,1
키키 너무 조급하게 생각하지는 말고 어디엔간 니 인연은 있을 거야~,1
크게 뭐 별 건 없고 설거지 하다가 틀길래 봄 키키 근데 그거는 재밌겠던데 티비엔에서 28일인가에 하는데 어디 놀러가서 다같이 밥 해먹고 하는 거 하더라,1
어디꺼 시켜먹어?,1
어디로 다닐 건데? 주짓수 재미있긴 해,1
아니 근데 대체 어디서 그렇게 걸리는 거지,1
그럼 어디 용병 지원을 해.,1
헐 곱창은 어디서 팔아?,1
오 가족 외식 어디루?,1
오 어디로 외식해?키키,1
어디 행사 갈 때마다 줘서 처치 곤란이야,1
그치? 다들 어디 아픈 덴 없어?,1
키키 진주 최고의 예카는 어디야,1
아 진짜? 그러고보니 어디서 본 건데 같은 칼로리의 운동과 음식 비교하니까 키키,1
하아 ㅠㅠ 어디 가서 먹고 들어가야겠다 키키,1
** 돈 번 거 다 어디에 썼데,1
남자애도 나와? 어디에?,1
아 정말? 인모드는 어디에 좋은 거야?,1
오징어 게임의 끝은 어디인가...,1
어디서 했어? 티케팅?,1
대단하네요 키키 그 정도라도 하는 게 어디야 ㅠㅠ,1
무슨 섬...? 어디 말하는 거,1
둘째는 어디학원을 좋아하나요?,1
어디에 있지,1
전국 어디든 버스 한번이면 다가,1
어디 미용실 가는데,1
어 자연드림도 나오기도하고 이번에 내 어디 사는데 나왓는데 주문을 못했다,1
해외 여행 어디로 갈래?,1
아무튼 그래서 나한테 원어민 선생님 어디사람이냐고 묻는거야,1
어디사람이길래,1
왜 어디 하고 싶어서?,1
어디로 여행 갈려고?,1
내가 자꾸 어디아프다카면... 좀더 있어봐 이건 이렇다 저건 저렇다 캄서 키키,1
어디가 교육에 좋은디요? 키키,1
오~ 정말? 어디로 왔어?,1
주말에 어디로 여행 갈까 하하,1
예전에 온천을 갔었어? 어디 말하는 거지?,1
나도 가르쳐줘. 어디야? 관리 잘해주시는 것 같던데.,1
어머님 어디 다니시는데?,1
키키 그래 살아있는 게 어디냐 우리 ^^,1
어디서 샀어? 지마켓?,1
형은 어디 아픈 데 없지?,1
어디든 한번 해보고 싶긴 하다,1
신혼여행 간다면 어디로 가고싶어?,1
날씨 예보는 어디 사이트 확인하나?,1
주로 생필품 어디에서 많이 사?,1
너희는 돈과 상관없이 어디로 여행가고 싶어?,1
F1경기 어디서 하는지 알아?,1
헐 어디를 가는데 기차를 타?,1
어디서 샀는지도 알 수 있을까?,1
넌 지금까지 다녀 본 여행지중에 어디가 제일 좋았어?,1
엉 키키 어디든 써먹을 수 있는 듯...,1
맨날 없애도 어디서 나와서 맨날 쳐...,1
거기 어디야 나도 알려줘 !,1
아이 화장품 어디제품써요?,1
어디요?,1
오 좋아 키키 근데 어디에 있는데?,1
동해안은 모르겠네 어디가 맛집인지...,1
너 어디서 알바한다고 했지?,1
우리 동네에는 없는데 어디다 시켜?,1
배달 되는게 어디야,1
너가 어디 꽂아주게?,1
응응 그게어디야 입 싹 닫는 사람들이 태반인데!,1
겨울에는 진짜 어디 나가면 안돼 키키,1
머리 하고 어디 가는데 키키,1
응응 내 파트너는 어디 있을까... 혹시 아직 안 태어난 거 아니지...?,1
그렇구나 혹시 어디에 갔는지 알아?,1
엉 어무이가 세일어디서 하는지 소스 알려주심 키키,1
그래? 그런 건 어디서 사?,1
어디가서 배울거야?,1
아 레이저 제모 하하 어디? 전체 다 하려고?,1
너 새끼가 어디 있는데?,1
나 집에 있지 어디에 있냐 키키,1
너 어디까지 배웠지?,1
근데 어디서 인연을 찾아야 하는지도 모르겠다 ㅠㅠ,1
어디서 멈췄는지 모르겠다 키키,1
어디에 있는 곳인데?,1
그러게! 너무 축하해^^ 어디로 이사가?,1
하하...어디가 불편하셔서 다니시는건가요,1
태평양 어디엔 쓰레기 섬이 있다잖니...,1
그럼 너네 고양이는 수술 어디서 했어?,1
어디 병원인지 알려줄 수 있음?,1
어디꺼 예약하려구?,1
행님 어디서 했지 군생활?,1
어디로 가요 언니 저도 데려가요!,1
어디 구경 가고 싶은데...,1
정촌은 갑자기 아프면 어디가?,1
다음 올림픽은 어디지?,1
그래서 어디로 가야 하나 ㅠㅠ,1
결혼식장이 어디 였었어?,1
형은 어디서 잤는데?,1
낼 어디 갈래?,1
그 예전의 테러 조직이 어디 가겠니.,1
어디로 망명갔던거야?,1
여름에 보통 놀러 어디 가?,1
계곡 어디로 가는데?,1
어디서 사 행님은? ㅋ,1
어디 가야 하는데?,1
여행 상품으로 어디 가 본 적은 한 번도 없네,1
어디? 그때 봤던 오피스텔?,1
아 진짜? 어디 생각해,1
아 회사는 어디 생각해? 난 잘 몰라서,1
자기도 혼자라도 어디 갔다와.,1
부곡동 공단은 또어디야 울산 넓어,1
토목 기사 따면 어디 취업하는 거지?,1
아니 처음 들어보는데 어디에 있어?,1
맞아 다들 만약 성형 한다면 어디를 하고 싶어?,1
그래도 어디에나 노선이 다 있는 건 좋아,1
키키 아니 요즘 그런 거 없어 키키 요즘 시대에 강매가 어디있겠어 키키,1
와 그 회사 어디야 나도 가고싶당,1
응? 너 지금 어디에 있는데? ㅠㅠ,1
아하~? 근교가 어디 쪽이지 먼가?,1
그래도 1억이면 어디냐?,1
어디로 가는데? 논산으로 갈려나? 키키,1
마우스 패드가 필요할 것 같은데 어디 좋은데 없나?,1
어디서 글 본거 같아,1
어? 어디서 들어봤지? 키키 노래가 좋았었나? 키키 이름은 들어본 것 같아 키키,1
그 리조트가 어디 있는 리조트라고 했었죠?,1
어디에서 복무했나요?,1
근데 나 보험금 나오는건지는 어디다 물어봐야돼?,1
오 잠은 어디서 잤어? 펜션? 키키,1
교육은 어디까지 필수적으로 이수하는 게 좋을까?,1
지금 어디 커피를 살지 머릿속으로 고민 중이다 어디 가서 커피를 사서 올 것인가,1
근데 있으면 어디 가지를 못하잖아 ㅠ,1
아하 키키 그럼 담요로 어디를 가려해,1
키키 아 키키 진짜 어디까지 클까,1
그런 카드게임은 어디서 배운 거야,1
고스톱 안치고 다니는게 어디야~,1
오 단풍 보러 간지 엄청 오래됨 어디 좋은데 있나,1
어디 영화관 갔어요?,1
키키 다들 어디어디 갔다 왔니!,1
나 퇴근하고 아르바이트 할만한거 어디 없을까?,1
주말에? 너 어디가?,1
일단 팩으로 가져오면 내가 옮겨 담을께. 어디 있을거야.,1
레벨 어디까지 갔어,1
근처에 어디 또 갈만한 곳이 없나?,1
예를 들어서 뭐 어디를 말하는거야?,1
어디서 놀았니,1
어디는 그냥 종점 방향만 써 있는 곳도 있어서 키키,1
그치 임실이 어디쪽에 있지?,1
음... 다트는 진짜 어디에 있으려나,1
집에 가전 대부분 어디거야?,1
공룡이 돌을 먹는 건 어디서 본 거야?,1
요즘 1억5천 가지고 어디가ㅠ 전세도 못 얻어,1
어디까지 오를지 지켜 봐야지,1
그러니까ㅠㅠ 너도 어디 아파?,1
전주출장? 어디로 가는데?,1
하하 쇼킹할뻔 거기 어디지 화산폭발한곳,1
와 미쳤다 진짜. 그 돈 어디서 나냐,1
어디?,1
어 맞어 그린델왈드도 마지막까지 덤블도어 지팡이 어디있는지 말 안하고 죽는다며 책에서는,1
키키 어디 멀리 가는 거 아닌데,1
어디가 가장 인상 깊으셨는지?,1
어디가 좋았어요?,1
어디 가기가 어려우니 자연으로 가는 듯,1
좋은 산 어디 없나 추천 점,1
키키 치킨은 어디 거 먹어야 하는지 알지?,1
너희는 신혼여행 어디로 갔다왔어?,1
어디?,1
어디다 물어봐야 할지 알아봐야겠네요,1
이번 10월 달에 어디로 여행 가지? 키키,1
키키 아... 그래 어디 브랜드가 좋아?,1
요즘 어디 아픈 곳 없지?,1
응 어디서나 맑은 하늘을 볼 수 있어서 너무 좋아.,1
그거 어디서 많이 들어본 거 같은데 키키,1
오 돈까스 좋아 어디가 맛있을까?,1
강아지 산책 어디가 좋아?,1
키키 큐 ㅠㅠ 그래도 본게 어디야 좋았을겨 누나도,1
맞아... 단풍은 어디서 보지 이 앞에 있으려나 모르겠다,1
아무도 없는데 어디서 데리고 오냔 말임,1
그러게~ 애기가 어디 다니지도 못하고~,1
그건 어디서 봤니,1
그건 어디나 다 있는 것 같애.,1
너네 보통 채용 공고는 어디서 보니?,1
아 좋지~ 넌 음식하거나 어디 안 가?,1
만약에 풀리면 엄마는 어디로 떠나고 싶어?,1
오 어디로?,1
이번엔 어디로 여행가고싶어?,1
어디서 씻을 수도 없고 난감하지 키키,1
어디 칼럼에서 보니까 효과 없다고 한 것 같아서요,1
집은 어디로 알아봤어?,1
그럼 어디로 여행 가고 싶어?,1
어디로든 떠나면 좋을 것 같아,1
동물 분양받으려면 보통 어디서 받지?,1
그런 사장님이 어디 있어,1
아 어디 다른 팀이랑 하기로 한거야?,1
어디에? 키키,1
어디 바닷가요?,1
분양사무소 같은데 가면 모델하우스 구경하자나 그런데 가면 인테리어 소품 보고 이거 어디서 팔까 맨날 생각해 키키,1
타투 어디에 다가 하려구,1
어디서?,1
오 형은 쏘카 하면 어디 놀러 가?,1
하하 오호 국내 어디로 가고 싶은데?,1
지금 어디쯤이야? 나 곧 문화전당역이야,1
근데 나 우체국인데 어디야?,1
어디로 가는데?,1
해외 어디로 가는데?,1
천재지변이 어디서 어떻게 일어날지 모르니까,1
광주 근교 어디로~?,1
어디로 갈라고?,1
사료는 보통 어디서 사?,1
숙소는 어디에서 묵기로 한 거야?,1
그동안은 저기 살면 장은 어디서 보지? 싶었는데 신세계 들어오며 확 달라졌어요,1
털이 어디 뭉쳐있나봐.,1
차가 있으면 어디든 쉽게 다닐텐데,1
나는 알바를 그만둬서 퇴근할 일은 없어 평소에 어디든 걸어다녀,1
5주년 여행 어디 갈 건데,1
야 역시 심즈하던 취향 어디 안 갔네 키키,1
제일 돈 많이 쓰는 곳이 어디야?,1
오 나도 축구 좋아하는데 축구 하면 포지션 어디 봐?,1
너는 포지션 어디를 많이 봐?,1
응 어디 야경 보면서 맥주 한캔 마셔야지,1
코로나 종식 되면 해외 여행 어디 가고 싶어,1
그니깐요... 근데 해외든 국내든 뭐 어디든 힐링 할 수 있는 여행지면 좋은 것 같아요,1
어디로 제일 많이 갈지 궁금하다 옛날에 막 일본 불매운동 했을 때는 일본 여행 가는 사람 안 좋게 봤던 거 같은데,1
바다랑 산 중에 어디가 더 좋아?,1
아 나는 나중에 어디 들어가면 전세는 힘들겠지?,1
딸은 뭐 어디 가고 싶은 위치 같은거 있어?,1
키키 아니 다음 직장은 어디려나,1
어디에서?,1
그걸 어디서 했어? 키키,1
연휴때 우리 어디 안가?,1
너 군대 어디 전역했어?,1
아 진짜요? 어디가요?,1
국내로 어디 어디 기차 여행 할 수 있는지 찾아봐야겠다 키키,1
넌 어디반 가고 싶니,1
어디서 시켰는데?,1
부사관은 제일 높은 계급이 어디까지야?,1
벅수 어디 갔어?,1
제주도 어디서 해봤어?,1
그거 허가해준 사람은 도대체 정신이 어디로 날아간 거야?,1
얘들아 나 남편이 핸드폰 기종을 바꾸자고 하는데 어디서 바꾸는 게 좋을까?,1
너 과 어디 나온 지 누가 물어본 사람 있을까?...,1
후드티도 사고 싶은데 어디 거 사징,1
아 진짜? 어디로 갔었는데?,1
아 그래? 어디인지 모르겠다 ㅠ 대전 어디 쪽에 있는 거야?,1
응 대전에 두 개 있던데 어디야?,1
어디에 하셨느데?,1
키키 니가 주름이 어디 있다고,1
그렇구나 이제 어디서 살고싶은데?,1
자전거는 주로 어디서 타?,1
헬멧은 어디가 저렴해?,1
어디서 사면 되는 건데?,1
용인도 괜찮지 어디던 새아파트는 좋지,1
요새는 너무 사람들이 많이 시켜대서 힘들다고 어디 뉴스도 나고 그랬어,1
어디안파나,1
너희는 투룸이랑 복층중에 어디가 더 좋아?,1
그리고 그놈의 코로나 검사땜에 어디도못갓지 결과땜시,1
너희는 국내 여행 간곳 중에 제일 기억 남는 곳이 어디야?,1
이번에 어디더라 드론으로 테러했다고 뉴스에서 본 거 같은데,1
다들 어디서 그런 스펙을 쌓을까?,1
사진 어디 봐봐,1
맞아 어디서 그러는데 아기는 그랜드피아노 같은 존재래,1
어디 아픈 건 아니겠제? ㅠㅠ,1
유재석 같은 사람이 어디 있노,1
도라에몽의 어디로문을 가지고 여행패키기 만들어서 돈 방석에 앉을꺼야,1
진구 같은 애들은 도대체 어디서 영감을 얻은걸까 답답해 키키,1
우리는 어디어디 갈계획이었지?,1
우포가 어디지 ?,1
키키 어디서 뭐 먹을까,1
우리 어디서 만나지?,1
어디든 가족 문제가 개 심한가바...,1
캘리포니안가 어디는 판사들이 못 버틴대,1
미술도 전공이 있을 거 아니야! 어디 전공하려고?,1
헉 어디서 샀어여,1
어디 데리고 들어가기가 항상 물어봐 키키,1
보통 어디서 쇼핑해?,1
병원은 어디로 다니셔?,1
어디로 가셨어요?,1
그래도 연봉이라도 높은 게 어디야~,1
키키 그럼 어디 동호회 같은곳이라도 가보는게 어때?,1
어디 치킨 먹었음,1
그게 어디 있는데?,1
어디로 갈 건데?,1
그거 어디서 따냐고 키키,1
그거 어디에 올라왔어?,1
둘 다 하차하면 이제 임영웅 얼굴을 어디서 보나...,1
그럼 공부는 어디서 했어?,1
어디서 해 본 거야?,1
아 화장품 가게도 가나? 어디가? 올영?,1
키키 어디 식장 한 번 투어 가기도 어렵고 하니까 아무래도 그르죵,1
일본 어디로 갔어?,1
근데 나 보험금 나오는건지는 어디다 물어봐야돼?,1
"마졍 사진 막 하나하나 확대해서 이거 너냐, 이건 뭐냐, 어디냐 이런 거 물어봤다 캄",1
그런 활동은 어디에서 찾은거야?,1
어디서 찾아야하나 막막했는데 고마워!,1
국내부터라도 가는 게 어디야,1
어디서 만나면 될까요?,1
어디쯤 오시나요? 지금 물품 가지고 나가도 될까요?,1
악 키키 언니 진짜 예전 보험이 좋은데 어디 걸로 들려고요?,1
어디로?,1
부산좋아 어디호텔?,1
거기가 어디야? 살기 좋아?,1
그럼 어디서 사오면 될까?,1
그러니까 ㅠㅠ 어디 가고 싶은 곳 있어?,1
해외면 서양 동양 어디 가고 싶어?,1
너는 어디 가고 싶은 곳 있어?,1
음 여기 주변에 새 볼 수 있는데 어디 없나?,1
이번 연휴에는 어디 나들이 갈 만한 데 없나?,1
ㅠㅠ 흙 형은 주로 어디 쇼핑몰 이용하세요~?,1
오오 그런 건 어디 가서 조회 해야 알 수 있어?,1
애들 유산균 어디서 샀다했쥬?,1
그거 어디서 하는데?,1
어디 숨고 그럼 못 찾어 ㅠㅠ,1
어디 팔아,1
역시 월드클래스 어디안가ㅋ,1
제주도 여행 썰 좀 풀어줘 어디 갔어,1
숙소는 어디갔어?,1
지방 흡입? 어디 부위가 그렇게 맘에 안 들었어 키키,1
차가 있어야 해 키키 어디살든 키키,1
어디 있는 거야?,1
진주 어디에? 있어?,1
진짜 펭귄들은 이제 어디로 가야하나 걱정이 많겠어,1
어디서 나오는 거야?,1
그럼 **님은 어디에서 뭐하고 계시구요?,1
어디요?,1
오 어디 하러 가는거야?,1
나보다는 **가 부르는 게 더 좋겠네 하하 어디 나서는 거 좋아해서,1
언제 어디서 낚시 할지 몰라,1
넌 어디가 아픈데 그래 키키?,1
키키 맞아요 키키 다 어디 업계든 그런가 봐요,1
어디에 나는데?,1
응 나도 몰랐는데 어디서 들었어,1
아... 너 착하구나. 그런거 챙길 틈은 또 어디있냐,1
신혼 여행은 어디로 가보고 싶어?,1
어디?,1
어디로 이사간대?,1
미쳣다... 어디 갔다가 그렇게 된 거야,1
첫 직장이 어디였는지 기억나?,1
처음이라 너무 힘들었지 ㅜㅜ 어디였어?,1
형은 지금 어디서 지내세요?,1
너 군대 어디 제대 했어?,1
어디서 근무 한거야?,1
